"asset_id","local_path","source_kind","author_recorded","source_url_recorded","license_recorded","legal_verification","status","owner","evidence"
"immigration-vnzh-i-pmzh-section","media/immigration/vnzh-i-pmzh/section.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-vozmozhnosti-section","media/immigration/vozmozhnosti/section.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"immigration-poleznye-ssylki-section","media/immigration/poleznye-ssylki/section.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-iguazu-national-park-section-wildlife","media/blog/rich/iguazu-national-park/section-wildlife.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-nahuel-huapi-national-park-section-wildlife","media/blog/rich/nahuel-huapi-national-park/section-wildlife.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-los-glaciares-national-park-section-wildlife","media/blog/rich/los-glaciares-national-park/section-wildlife.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-tierra-del-fuego-national-park-section-wildlife","media/blog/rich/tierra-del-fuego-national-park/section-wildlife.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-iguazu-national-park-section-trails","media/blog/rich/iguazu-national-park/section-trails.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-nahuel-huapi-national-park-section-trails","media/blog/rich/nahuel-huapi-national-park/section-trails.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-los-glaciares-national-park-section-trails","media/blog/rich/los-glaciares-national-park/section-trails.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-tierra-del-fuego-national-park-section-trails","media/blog/rich/tierra-del-fuego-national-park/section-trails.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-iguazu-national-park-section-landmark","media/blog/rich/iguazu-national-park/section-landmark.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-nahuel-huapi-national-park-section-landmark","media/blog/rich/nahuel-huapi-national-park/section-landmark.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-los-glaciares-national-park-section-landmark","media/blog/rich/los-glaciares-national-park/section-landmark.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-tierra-del-fuego-national-park-section-landmark","media/blog/rich/tierra-del-fuego-national-park/section-landmark.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-best-time-to-visit-argentina-section-1","media/blog/best-time-to-visit-argentina/section-1.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-argentinian-steak-guide-section-1","media/blog/argentinian-steak-guide/section-1.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-blue-dollar-argentina-2026-section-1","media/blog/blue-dollar-argentina-2026/section-1.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-argentina-tourist-visa-2026-section-1","media/blog/argentina-tourist-visa-2026/section-1.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-buenos-aires-rajony-section-1","media/blog/buenos-aires-rajony/section-1.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-patagonia-packing-list-section-1","media/blog/patagonia-packing-list/section-1.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-mendoza-vinnyj-gid-section-1","media/blog/mendoza-vinnyj-gid/section-1.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-tango-beginners-guide-section-1","media/blog/tango-beginners-guide/section-1.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"home-showcase-iguazu","media/home/showcase-iguazu.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-card-flights","media/services/cards/flights.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-card-transfers","media/services/cards/transfers.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-card-insurance","media/services/cards/insurance.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-card-car-rental","media/services/cards/car-rental.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-card-connectivity","media/services/cards/connectivity.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-card-audio-guides","media/services/cards/audio-guides.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-iguazu-za-3-dnya","media/blog/iguazu-za-3-dnya/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-kak-menyat-dengi-argentina","media/blog/kak-menyat-dengi-argentina/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-dni-cuil-argentina","media/blog/dni-cuil-argentina/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-viza-cifrovogo-kochevnika-argentina","media/blog/viza-cifrovogo-kochevnika-argentina/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-kak-dobratsya-v-argentinu","media/blog/kak-dobratsya-v-argentinu/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-vnutrennie-aviabilety-argentina","media/blog/vnutrennie-aviabilety-argentina/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-patagonia-penguins","media/blog/patagonia-penguins/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-ruta-40-sem-ozer","media/blog/ruta-40-sem-ozer/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-natsionalnyy-park-lanin","media/blog/natsionalnyy-park-lanin/hero.jpg","unsplash","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-patagonia-mini-trekking-hero","media/blog/patagonia-mini-trekking/hero.jpg","wikimedia","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"public-blog-mendoza-wine-route-hero","media/blog/mendoza-wine-route/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-itinerary-за-10-дней","media/blog/itinerary-za-10-dney/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-argentina-10-dnej-3-nedeli","media/blog/argentina-10-dnej-3-nedeli/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-home-hero-mobile","media/home/hero-mobile.webp","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
