"asset_id","local_path","role","contexts","exists","width","height","format","alt_recorded","caption_recorded","rights_metadata_complete","issue_codes","highest_severity","status","owner","evidence"
"guide-kultura-content","media/guide/kultura/content.jpg","content","literal:src/data/media-library/stock-cache.json","yes","8256","5504","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"guide-istoriya-content","media/guide/istoriya/content.jpg","content","literal:src/data/media-library/stock-cache.json","yes","5265","3510","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"guide-kukhnya-content","media/guide/kukhnya/content.jpg","content","literal:src/data/media-library/stock-cache.json","yes","3878","2181","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"guide-svyaz-content","media/guide/svyaz/content.jpg","content","literal:src/data/media-library/stock-cache.json;literal:src/lib/blog-post-image-bindings.ts","yes","3130","2075","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"guide-ekonomika-i-dengi-content","media/guide/ekonomika-i-dengi/content.jpg","content","literal:src/data/media-library/stock-cache.json","yes","5837","3897","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"guide-shopping-content","media/guide/shopping/content.jpg","content","literal:src/data/media-library/stock-cache.json","yes","7360","4912","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"guide-bezopasnost-content","media/guide/bezopasnost/content.jpg","content","literal:src/data/media-library/stock-cache.json","yes","5969","3985","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"immigration-zhizn-v-strane-section","media/immigration/zhizn-v-strane/section.jpg","section","literal:src/data/media-library/stock-cache.json","yes","6000","4000","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"immigration-protsess-immigratsii-section","media/immigration/protsess-immigratsii/section.jpg","section","literal:src/data/media-library/stock-cache.json","yes","6000","4000","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"immigration-rody-v-argentine-section","media/immigration/rody-v-argentine/section.jpg","section","literal:src/data/media-library/stock-cache.json","yes","3927","2618","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"immigration-grazhdanstvo-section","media/immigration/grazhdanstvo/section.jpg","section","literal:src/data/media-library/stock-cache.json","yes","3840","3264","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"immigration-vnzh-i-pmzh-section","media/immigration/vnzh-i-pmzh/section.jpg","section","literal:src/data/media-library/stock-cache.json","yes","5618","3936","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"immigration-vozmozhnosti-section","media/immigration/vozmozhnosti/section.jpg","section","literal:src/data/media-library/stock-cache.json","yes","6720","4480","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"immigration-poleznye-ssylki-section","media/immigration/poleznye-ssylki/section.jpg","section","literal:src/data/media-library/stock-cache.json","yes","5939","3959","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-iguazu-national-park-section-wildlife","media/blog/rich/iguazu-national-park/section-wildlife.jpg","section","literal:src/data/media-library/stock-cache.json","yes","5616","3744","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-nahuel-huapi-national-park-section-wildlife","media/blog/rich/nahuel-huapi-national-park/section-wildlife.jpg","section","literal:src/data/media-library/stock-cache.json","yes","4770","3180","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-los-glaciares-national-park-section-wildlife","media/blog/rich/los-glaciares-national-park/section-wildlife.jpg","section","literal:src/data/media-library/stock-cache.json","yes","5184","3456","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-tierra-del-fuego-national-park-section-wildlife","media/blog/rich/tierra-del-fuego-national-park/section-wildlife.jpg","section","literal:src/data/media-library/stock-cache.json","yes","3000","2000","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-iguazu-national-park-section-trails","media/blog/rich/iguazu-national-park/section-trails.jpg","section","literal:src/data/media-library/stock-cache.json","yes","5278","3422","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-nahuel-huapi-national-park-section-trails","media/blog/rich/nahuel-huapi-national-park/section-trails.jpg","section","literal:src/data/media-library/stock-cache.json","yes","6192","4125","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-los-glaciares-national-park-section-trails","media/blog/rich/los-glaciares-national-park/section-trails.jpg","section","literal:src/data/media-library/stock-cache.json","yes","4624","3468","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-tierra-del-fuego-national-park-section-trails","media/blog/rich/tierra-del-fuego-national-park/section-trails.jpg","section","literal:src/data/media-library/stock-cache.json","yes","4096","2730","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-iguazu-national-park-section-landmark","media/blog/rich/iguazu-national-park/section-landmark.jpg","section","literal:src/data/media-library/stock-cache.json","yes","2685","2018","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-nahuel-huapi-national-park-section-landmark","media/blog/rich/nahuel-huapi-national-park/section-landmark.jpg","section","literal:src/data/media-library/stock-cache.json","yes","6000","4000","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-los-glaciares-national-park-section-landmark","media/blog/rich/los-glaciares-national-park/section-landmark.jpg","section","literal:src/data/media-library/stock-cache.json","yes","6000","4000","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-rich-tierra-del-fuego-national-park-section-landmark","media/blog/rich/tierra-del-fuego-national-park/section-landmark.jpg","section","literal:src/data/media-library/stock-cache.json","yes","6000","4000","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-best-time-to-visit-argentina-section-1","media/blog/best-time-to-visit-argentina/section-1.jpg","section","literal:src/data/media-library/stock-cache.json","yes","3840","3264","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-argentinian-steak-guide-section-1","media/blog/argentinian-steak-guide/section-1.jpg","section","literal:src/data/media-library/stock-cache.json","yes","6016","3760","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-blue-dollar-argentina-2026-section-1","media/blog/blue-dollar-argentina-2026/section-1.jpg","section","literal:src/data/media-library/stock-cache.json","yes","4841","3805","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-argentina-tourist-visa-2026-section-1","media/blog/argentina-tourist-visa-2026/section-1.jpg","section","literal:src/data/media-library/stock-cache.json","yes","3997","2880","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-buenos-aires-rajony-section-1","media/blog/buenos-aires-rajony/section-1.jpg","section","literal:src/data/media-library/stock-cache.json","yes","5066","3377","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-patagonia-packing-list-section-1","media/blog/patagonia-packing-list/section-1.jpg","section","literal:src/data/media-library/stock-cache.json","yes","3130","2075","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-mendoza-vinnyj-gid-section-1","media/blog/mendoza-vinnyj-gid/section-1.jpg","section","literal:src/data/media-library/stock-cache.json","yes","4496","3000","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-tango-beginners-guide-section-1","media/blog/tango-beginners-guide/section-1.jpg","section","literal:src/data/media-library/stock-cache.json","yes","5760","3840","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"home-showcase-iguazu","media/home/showcase-iguazu.jpg","section","literal:src/data/media-library/stock-cache.json","yes","4928","3264","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"service-card-flights","media/services/cards/flights.jpg","card","literal:src/data/media-library/stock-cache.json","yes","2738","1825","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"service-card-transfers","media/services/cards/transfers.jpg","card","literal:src/data/media-library/stock-cache.json;literal:src/lib/media/media-placeholders.ts","yes","4000","2667","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"service-card-insurance","media/services/cards/insurance.jpg","card","literal:src/data/media-library/stock-cache.json","yes","3456","2304","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"service-card-car-rental","media/services/cards/car-rental.jpg","card","literal:src/data/media-library/stock-cache.json","yes","6192","4128","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"service-card-connectivity","media/services/cards/connectivity.jpg","card","literal:src/data/media-library/stock-cache.json;literal:src/lib/blog-post-image-bindings.ts","yes","5472","3648","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"service-card-audio-guides","media/services/cards/audio-guides.jpg","card","literal:src/data/media-library/stock-cache.json","yes","4000","3000","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-iguazu-za-3-dnya","media/blog/iguazu-za-3-dnya/hero.jpg","hero","literal:src/lib/blog-post-image-bindings.ts","yes","2685","2018","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-kak-menyat-dengi-argentina","media/blog/kak-menyat-dengi-argentina/hero.jpg","hero","literal:src/lib/blog-post-image-bindings.ts","yes","6016","4016","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-dni-cuil-argentina","media/blog/dni-cuil-argentina/hero.jpg","hero","literal:src/lib/blog-post-image-bindings.ts","yes","3000","1687","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-viza-cifrovogo-kochevnika-argentina","media/blog/viza-cifrovogo-kochevnika-argentina/hero.jpg","hero","literal:src/lib/blog-post-image-bindings.ts","yes","1920","1080","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-kak-dobratsya-v-argentinu","media/blog/kak-dobratsya-v-argentinu/hero.jpg","hero","literal:src/lib/blog-post-image-bindings.ts","yes","4800","3200","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-vnutrennie-aviabilety-argentina","media/blog/vnutrennie-aviabilety-argentina/hero.jpg","hero","literal:src/lib/blog-post-image-bindings.ts","yes","5516","3677","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-patagonia-penguins","media/blog/patagonia-penguins/hero.jpg","hero","literal:src/lib/blog-post-image-bindings.ts","yes","2560","1097","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-ruta-40-sem-ozer","media/blog/ruta-40-sem-ozer/hero.jpg","hero","literal:src/lib/blog-post-image-bindings.ts","yes","4096","3072","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-natsionalnyy-park-lanin","media/blog/natsionalnyy-park-lanin/hero.jpg","hero","literal:src/lib/blog-post-image-bindings.ts","yes","1920","1664","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"blog-patagonia-mini-trekking-hero","media/blog/patagonia-mini-trekking/hero.jpg","hero","literal:src/lib/blog-post-image-bindings.ts","yes","2560","1097","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
"public-blog-mendoza-wine-route-hero","media/blog/mendoza-wine-route/hero.jpg","hero","literal:src/lib/blog-post-image-bindings.ts","yes","5850","3203","jpeg","yes","yes","yes","none","none","metadata_gate_clean","Media editor","var/ops/media-rights-readiness.json"
