id,type,url,title,status,word_count,threshold,gap_words,quality_score,severity,recommended_action,source_path,evidence
kb:parque-nacional-bosques-petrificados,national_park,/baza-znaniy/parque-nacional-bosques-petrificados,национальный парк Bosques Petrificados,published,386,500,114,94,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-bosques-petrificados.md,word_count=386; type_threshold=500
kb:el-chalten,city,/baza-znaniy/el-chalten,Эль-Чальтен,published,387,500,113,94,low,EXPAND,content/knowledge-base/goroda/el-chalten.md,word_count=387; type_threshold=500
kb:la-rioja,city,/baza-znaniy/la-rioja,Ла-Риоха,published,387,500,113,94,low,EXPAND,content/knowledge-base/goroda/la-rioja.md,word_count=387; type_threshold=500
kb:parque-nacional-islas-de-santa-fe,national_park,/baza-znaniy/parque-nacional-islas-de-santa-fe,национальный парк Islas de Santa Fe,published,390,500,110,95,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-islas-de-santa-fe.md,word_count=390; type_threshold=500
kb:parque-nacional-san-guillermo,national_park,/baza-znaniy/parque-nacional-san-guillermo,национальный парк San Guillermo,published,390,500,110,95,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-san-guillermo.md,word_count=390; type_threshold=500
kb:parque-nacional-pre-delta,national_park,/baza-znaniy/parque-nacional-pre-delta,Национальный парк Пре-Дельта,published,393,500,107,95,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-pre-delta.md,word_count=393; type_threshold=500
collection:two-weeks-argentina,collection,/collections/two-weeks-argentina,Две недели по Аргентине,published,14,120,106,38,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=14; type_threshold=120
kb:el-calafate,city,/baza-znaniy/el-calafate,Эль-Калафате,published,395,500,105,95,low,EXPAND,content/knowledge-base/goroda/el-calafate.md,word_count=395; type_threshold=500
kb:parque-nacional-los-arrayanes,national_park,/baza-znaniy/parque-nacional-los-arrayanes,Национальный парк Лос-Арраянес,published,395,500,105,95,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-los-arrayanes.md,word_count=395; type_threshold=500
collection:best-waterfalls,collection,/collections/best-waterfalls,Лучшие водопады,published,15,120,105,31,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=15; type_threshold=120
collection:week-in-argentina,collection,/collections/week-in-argentina,Неделя в Аргентине,published,15,120,105,38,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=15; type_threshold=120
kb:parque-nacional-los-alerces-patrimonio-de-la-humanidad,national_park,/baza-znaniy/parque-nacional-los-alerces-patrimonio-de-la-humanidad,национальный парк Los Alerces: Patrimonio de la Humanidad,published,396,500,104,95,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-los-alerces-patrimonio-de-la-humanidad.md,word_count=396; type_threshold=500
collection:best-for-photographers,collection,/collections/best-for-photographers,Лучшие места для фотографов,published,16,120,104,38,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=16; type_threshold=120
collection:unesco-heritage,collection,/collections/unesco-heritage,Объекты UNESCO,published,16,120,104,38,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=16; type_threshold=120
kb:certificado-de-domicilio,guide,/baza-znaniy/certificado-de-domicilio,Как подтвердить адрес в Аргентине: certificado de domicilio,published,497,600,103,81,low,EXPAND,content/knowledge-base/pereezd/certificado-de-domicilio.md,word_count=497; type_threshold=600
kb:parque-nacional-ciervo-de-los-pantanos,national_park,/baza-znaniy/parque-nacional-ciervo-de-los-pantanos,Национальный парк Сьерво-де-лос-Пантанос,published,397,500,103,95,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-ciervo-de-los-pantanos.md,word_count=397; type_threshold=500
collection:best-patagonia,collection,/collections/best-patagonia,Лучшее Патагонии,published,17,120,103,39,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=17; type_threshold=120
collection:wildlife-argentina,collection,/collections/wildlife-argentina,Дикая природа,published,17,120,103,39,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=17; type_threshold=120
kb:istoriya-zheleznyh-dorog,transport,/baza-znaniy/istoriya-zheleznyh-dorog,История железных дорог Аргентины: расцвет и упадок,published,498,600,102,76,low,EXPAND,content/knowledge-base/transport/istoriya-zheleznyh-dorog.md,word_count=498; type_threshold=600
kb:parque-nacional-los-cardones,national_park,/baza-znaniy/parque-nacional-los-cardones,национальный парк Los Cardones,published,398,500,102,95,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-los-cardones.md,word_count=398; type_threshold=500
collection:northwest-colors,collection,/collections/northwest-colors,Краски северо-запада,published,18,120,102,39,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=18; type_threshold=120
collection:lake-district,collection,/collections/lake-district,Озёрный край и Дорога семи озёр,published,19,120,101,39,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=19; type_threshold=120
kb:salta,city,/baza-znaniy/salta,Сальта,published,400,500,100,95,low,EXPAND,content/knowledge-base/goroda/salta.md,word_count=400; type_threshold=500
collection:best-glaciers,collection,/collections/best-glaciers,Лучшие ледники Аргентины,published,20,120,100,39,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=20; type_threshold=120
kb:parque-nacional-tierra-del-fuego,national_park,/baza-znaniy/parque-nacional-tierra-del-fuego,национальный парк Огненная Земля,published,401,500,99,95,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-tierra-del-fuego.md,word_count=401; type_threshold=500
collection:best-trekking,collection,/collections/best-trekking,Лучшие места для треккинга,published,21,120,99,39,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=21; type_threshold=120
collection:best-national-parks,collection,/collections/best-national-parks,Лучшие национальные парки,published,23,120,97,40,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=23; type_threshold=120
kb:parque-nacional-baritu,national_park,/baza-znaniy/parque-nacional-baritu,Национальный парк Баритý,published,404,500,96,95,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-baritu.md,word_count=404; type_threshold=500
kb:raskhozhdeniya-dni-cuit-cuil,guide,/baza-znaniy/raskhozhdeniya-dni-cuit-cuil,"Расхождения в данных DNI, CUIT и CUIL: как исправить",published,505,600,95,81,low,EXPAND,content/knowledge-base/pereezd/raskhozhdeniya-dni-cuit-cuil.md,word_count=505; type_threshold=600
collection:patagonia-highlights,collection,/collections/patagonia-highlights,Жемчужины Патагонии,published,25,120,95,40,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=25; type_threshold=120
kb:parque-nacional-el-leoncito,national_park,/baza-znaniy/parque-nacional-el-leoncito,национальный парк El Leoncito,published,406,500,94,95,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-el-leoncito.md,word_count=406; type_threshold=500
collection:wine-mendoza,collection,/collections/wine-mendoza,Винный маршрут Мендосы,published,27,120,93,41,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=27; type_threshold=120
kb:lgbt-travel,guide,/baza-znaniy/lgbt-travel,ЛГБТ-путешествия и жизнь в Аргентине,published,509,600,91,66,low,EXPAND,content/knowledge-base/kultura/lgbt-travel.md,word_count=509; type_threshold=600
kb:parque-nacional-calilegua,national_park,/baza-znaniy/parque-nacional-calilegua,Национальный парк Калилегуа,published,411,500,89,96,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-calilegua.md,word_count=411; type_threshold=500
kb:parque-provincial-ischigualasto,national_park,/baza-znaniy/parque-provincial-ischigualasto,провинциальный парк Ischigualasto,published,412,500,88,96,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-provincial-ischigualasto.md,word_count=412; type_threshold=500
kb:restorany-i-kak-est,guide,/baza-znaniy/restorany-i-kak-est,"Рестораны и как здесь едят: часы, типы заведений, счёт",published,514,600,86,89,low,EXPAND,content/knowledge-base/kultura/restorany-i-kak-est.md,word_count=514; type_threshold=600
kb:kovorkingi-i-rabota-nomada,guide,/baza-znaniy/kovorkingi-i-rabota-nomada,Коворкинги и удалённая работа в Аргентине,published,518,600,82,75,low,EXPAND,content/knowledge-base/svyaz/kovorkingi-i-rabota-nomada.md,word_count=518; type_threshold=600
kb:parque-nacional-perito-moreno,national_park,/baza-znaniy/parque-nacional-perito-moreno,Национальный парк Перито-Морено,published,420,500,80,96,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-perito-moreno.md,word_count=420; type_threshold=500
kb:pokupka-avtomobilya,transport,/baza-znaniy/pokupka-avtomobilya,Покупка автомобиля в Аргентине,published,520,600,80,67,low,EXPAND,content/knowledge-base/transport/pokupka-avtomobilya.md,word_count=520; type_threshold=600
kb:tigre-i-delta,attraction,/baza-znaniy/tigre-i-delta,Тигре и Дельта Параны,published,420,500,80,96,low,EXPAND,content/knowledge-base/dostoprimechatelnosti/tigre-i-delta.md,word_count=420; type_threshold=500
kb:kachi,attraction,/baza-znaniy/kachi,Качи,published,422,500,78,96,low,EXPAND,content/knowledge-base/dostoprimechatelnosti/kachi.md,word_count=422; type_threshold=500
kb:bariloche,city,/baza-znaniy/bariloche,Барилоче,published,425,500,75,96,low,EXPAND,content/knowledge-base/goroda/bariloche.md,word_count=425; type_threshold=500
kb:san-martin-de-los-andes,city,/baza-znaniy/san-martin-de-los-andes,Сан-Мартин-де-лос-Андес,published,428,500,72,96,low,EXPAND,content/knowledge-base/goroda/san-martin-de-los-andes.md,word_count=428; type_threshold=500
kb:tilkara,attraction,/baza-znaniy/tilkara,Тилькара и крепость Пукара,published,428,500,72,96,low,EXPAND,content/knowledge-base/dostoprimechatelnosti/tilkara.md,word_count=428; type_threshold=500
kb:aeroporty,transport,/baza-znaniy/aeroporty,Аэропорты Аргентины и трансферы в город,published,529,600,71,85,low,EXPAND,content/knowledge-base/transport/aeroporty.md,word_count=529; type_threshold=600
kb:kaminito-la-boka,attraction,/baza-znaniy/kaminito-la-boka,Каминито и квартал Ла-Бока,published,430,500,70,85,low,EXPAND,content/knowledge-base/dostoprimechatelnosti/kaminito-la-boka.md,word_count=430; type_threshold=500
kb:rabota-i-poisk-raboty,guide,/baza-znaniy/rabota-i-poisk-raboty,"Работа в Аргентине: рынок труда, зарплаты и как искать",published,530,600,70,70,low,EXPAND,content/knowledge-base/pereezd/rabota-i-poisk-raboty.md,word_count=530; type_threshold=600
kb:byt-i-zhilyo,guide,/baza-znaniy/byt-i-zhilyo,"Быт в Аргентине: квартиры, отопление, коммуналка",published,531,600,69,55,low,EXPAND,content/knowledge-base/byt/byt-i-zhilyo.md,word_count=531; type_threshold=600
kb:apostil-i-perevod-dokumentov,guide,/baza-znaniy/apostil-i-perevod-dokumentov,Апостиль и присяжный перевод документов для Аргентины,published,533,600,67,82,low,EXPAND,content/knowledge-base/pereezd/apostil-i-perevod-dokumentov.md,word_count=533; type_threshold=600
kb:rossiya-vs-argentina,guide,/baza-znaniy/rossiya-vs-argentina,Россия и Аргентина: чем жизнь здесь отличается,published,534,600,66,70,low,EXPAND,content/knowledge-base/kultura/rossiya-vs-argentina.md,word_count=534; type_threshold=600
kb:la-cumbrecita,attraction,/baza-znaniy/la-cumbrecita,Ла-Кумбресита и Сьерры Кордовы,published,435,500,65,97,low,EXPAND,content/knowledge-base/dostoprimechatelnosti/la-cumbrecita.md,word_count=435; type_threshold=500
kb:vino-argentiny,guide,/baza-znaniy/vino-argentiny,Вино Аргентины: сорта и регионы,published,535,600,65,82,low,EXPAND,content/knowledge-base/kultura/vino-argentiny.md,word_count=535; type_threshold=600
kb:parque-nacional-aconquija,national_park,/baza-znaniy/parque-nacional-aconquija,Национальный парк Аконкиха,published,436,500,64,97,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-aconquija.md,word_count=436; type_threshold=500
kb:rosario,city,/baza-znaniy/rosario,Росарио,published,441,500,59,97,low,EXPAND,content/knowledge-base/goroda/rosario.md,word_count=441; type_threshold=500
kb:rody-i-beremennost,guide,/baza-znaniy/rody-i-beremennost,Роды и беременность в Аргентине: полное руководство,published,544,600,56,68,low,EXPAND,content/knowledge-base/medicina/rody-i-beremennost.md,word_count=544; type_threshold=600
kb:podgotovka-k-poezdke,guide,/baza-znaniy/podgotovka-k-poezdke,Подготовка к поездке в Аргентину: чек-лист,published,547,600,53,71,low,EXPAND,content/knowledge-base/puteshestvie/podgotovka-k-poezdke.md,word_count=547; type_threshold=600
kb:kakoj-otrub-steika-zakazat,faq,/baza-znaniy/kakoj-otrub-steika-zakazat,"Bife de chorizo и ojo de bife — в чём разница, и что такое рибай?",published,69,120,51,47,medium,EXPAND,content/knowledge-base/faq/kakoj-otrub-steika-zakazat.md,word_count=69; type_threshold=120
kb:mozhno-li-uvidet-lednik-bez-trekkinga,faq,/baza-znaniy/mozhno-li-uvidet-lednik-bez-trekkinga,Можно ли увидеть ледник Перито-Морено без специальной подготовки и трекинга?,published,71,120,49,55,medium,EXPAND,content/knowledge-base/faq/mozhno-li-uvidet-lednik-bez-trekkinga.md,word_count=71; type_threshold=120
kb:nuzhno-li-otkazyvatsya-ot-grazhdanstva,faq,/baza-znaniy/nuzhno-li-otkazyvatsya-ot-grazhdanstva,Нужно ли отказываться от российского гражданства при получении аргентинского?,published,71,120,49,55,medium,EXPAND,content/knowledge-base/faq/nuzhno-li-otkazyvatsya-ot-grazhdanstva.md,word_count=71; type_threshold=120
kb:el-bolson,city,/baza-znaniy/el-bolson,Эль-Больсон,published,453,500,47,98,low,EXPAND,content/knowledge-base/goroda/el-bolson.md,word_count=453; type_threshold=500
kb:esim-ili-lokalnaya-sim,faq,/baza-znaniy/esim-ili-lokalnaya-sim,Что выбрать в Аргентине — eSIM или локальную SIM-карту?,published,73,120,47,48,low,EXPAND,content/knowledge-base/faq/esim-ili-lokalnaya-sim.md,word_count=73; type_threshold=120
kb:los-glasiares,national_park,/baza-znaniy/los-glasiares,Национальный парк Лос-Гласьярес,published,454,500,46,98,low,EXPAND,content/knowledge-base/natsionalnye-parki/los-glasiares.md,word_count=454; type_threshold=500
kb:skolko-dnej-nuzhno-na-iguasu,faq,/baza-znaniy/skolko-dnej-nuzhno-na-iguasu,Сколько дней нужно на парк Игуасу?,published,74,120,46,55,low,EXPAND,content/knowledge-base/faq/skolko-dnej-nuzhno-na-iguasu.md,word_count=74; type_threshold=120
kb:samyj-yuzhnyj-gorod-mira,faq,/baza-znaniy/samyj-yuzhnyj-gorod-mira,Ушуайя — правда самый южный город в мире?,published,75,120,45,56,low,EXPAND,content/knowledge-base/faq/samyj-yuzhnyj-gorod-mira.md,word_count=75; type_threshold=120
kb:klimat-po-regionam,guide,/baza-znaniy/klimat-po-regionam,Климат Аргентины по регионам,published,558,600,42,83,low,EXPAND,content/knowledge-base/klimat/klimat-po-regionam.md,word_count=558; type_threshold=600
kb:dostupnaya-sreda-i-invalidnost,guide,/baza-znaniy/dostupnaya-sreda-i-invalidnost,Доступная среда: путешествие и жизнь с инвалидностью в Аргентине,published,561,600,39,68,low,EXPAND,content/knowledge-base/puteshestvie/dostupnaya-sreda-i-invalidnost.md,word_count=561; type_threshold=600
kb:nuzhen-li-4x4-ruta-40,faq,/baza-znaniy/nuzhen-li-4x4-ruta-40,Нужен ли полноприводный автомобиль для Дороги семи озёр и Руты 40?,published,81,120,39,57,low,EXPAND,content/knowledge-base/faq/nuzhen-li-4x4-ruta-40.md,word_count=81; type_threshold=120
kb:priznanie-diploma,guide,/baza-znaniy/priznanie-diploma,Признание иностранного диплома в Аргентине (гомологация),published,561,600,39,56,low,EXPAND,content/knowledge-base/pereezd/priznanie-diploma.md,word_count=561; type_threshold=600
kb:zemletryaseniya-i-vulkany,guide,/baza-znaniy/zemletryaseniya-i-vulkany,"Землетрясения, вулканы и природные стихии Аргентины",published,563,600,37,66,low,EXPAND,content/knowledge-base/bezopasnost/zemletryaseniya-i-vulkany.md,word_count=563; type_threshold=600
kb:otkrytie-biznesa,guide,/baza-znaniy/otkrytie-biznesa,Открытие бизнеса и самозанятость в Аргентине,published,565,600,35,69,low,EXPAND,content/knowledge-base/dengi/otkrytie-biznesa.md,word_count=565; type_threshold=600
kb:medicina-i-strahovka,guide,/baza-znaniy/medicina-i-strahovka,Медицина и страховка в Аргентине,published,566,600,34,72,low,EXPAND,content/knowledge-base/medicina/medicina-i-strahovka.md,word_count=566; type_threshold=600
kb:skolko-dnej-na-marshrut-2-nedeli,faq,/baza-znaniy/skolko-dnej-na-marshrut-2-nedeli,Реально ли увидеть главное в Аргентине за 2 недели?,published,90,120,30,59,low,EXPAND,content/knowledge-base/faq/skolko-dnej-na-marshrut-2-nedeli.md,word_count=90; type_threshold=120
kb:chek-list-pereezda,guide,/baza-znaniy/chek-list-pereezda,Чек-лист переезда в Аргентину: по этапам,published,571,600,29,72,low,EXPAND,content/knowledge-base/pereezd/chek-list-pereezda.md,word_count=571; type_threshold=600
kb:nuzhna-li-strahovka-dlya-vezda,faq,/baza-znaniy/nuzhna-li-strahovka-dlya-vezda,Нужна ли медицинская страховка для поездки в Аргентину?,published,92,120,28,59,low,EXPAND,content/knowledge-base/faq/nuzhna-li-strahovka-dlya-vezda.md,word_count=92; type_threshold=120
kb:rabochaya-viza,guide,/baza-znaniy/rabochaya-viza,Рабочая резиденция в Аргентине: наём местным работодателем,published,572,600,28,84,low,EXPAND,content/knowledge-base/pereezd/rabochaya-viza.md,word_count=572; type_threshold=600
kb:termas-de-rio-hondo,attraction,/baza-znaniy/termas-de-rio-hondo,Термас-де-Рио-Ондо,published,472,500,28,99,low,EXPAND,content/knowledge-base/dostoprimechatelnosti/termas-de-rio-hondo.md,word_count=472; type_threshold=500
kb:kogda-luchshe-ehat-v-argentinu,faq,/baza-znaniy/kogda-luchshe-ehat-v-argentinu,Когда лучше ехать в Аргентину?,published,93,120,27,59,low,EXPAND,content/knowledge-base/faq/kogda-luchshe-ehat-v-argentinu.md,word_count=93; type_threshold=120
kb:viza-rf-v-argentinu,faq,/baza-znaniy/viza-rf-v-argentinu,Нужна ли виза в Аргентину гражданам России?,published,93,120,27,59,low,EXPAND,content/knowledge-base/faq/viza-rf-v-argentinu.md,word_count=93; type_threshold=120
kb:chto-takoe-mep,faq,/baza-znaniy/chto-takoe-mep,Что такое MEP в Аргентине и зачем он нужен?,published,94,120,26,60,low,EXPAND,content/knowledge-base/faq/chto-takoe-mep.md,word_count=94; type_threshold=120
kb:mify-ob-argentine,guide,/baza-znaniy/mify-ob-argentine,"Мифы об Аргентине, в которые пора перестать верить",published,574,600,26,77,low,EXPAND,content/knowledge-base/kultura/mify-ob-argentine.md,word_count=574; type_threshold=600
kb:mozhno-li-otkryt-schet-nerezidentu,faq,/baza-znaniy/mozhno-li-otkryt-schet-nerezidentu,Можно ли иностранцу открыть банковский счёт в Аргентине без резиденции?,published,94,120,26,60,low,EXPAND,content/knowledge-base/faq/mozhno-li-otkryt-schet-nerezidentu.md,word_count=94; type_threshold=120
kb:obzornaya-loma-pliege-tumbado,author_tip,/baza-znaniy/obzornaya-loma-pliege-tumbado,Недооценённая смотровая Эль-Чальтена в обход очереди на Лагуна-де-лос-Трес,published,124,150,26,81,low,EXPAND,content/knowledge-base/lichnyy-opyt/obzornaya-loma-pliege-tumbado.md,word_count=124; type_threshold=150
kb:sdacha-nedvizhimosti-v-arendu,guide,/baza-znaniy/sdacha-nedvizhimosti-v-arendu,Сдача недвижимости в аренду в Аргентине: доход и налоги,published,574,600,26,69,low,EXPAND,content/knowledge-base/dengi/sdacha-nedvizhimosti-v-arendu.md,word_count=574; type_threshold=600
kb:aktualen-li-blue-dollar,faq,/baza-znaniy/aktualen-li-blue-dollar,Актуален ли «блю-доллар» в Аргентине в 2026 году?,published,95,120,25,53,low,EXPAND,content/knowledge-base/faq/aktualen-li-blue-dollar.md,word_count=95; type_threshold=120
kb:skolko-letet-iz-rossii,faq,/baza-znaniy/skolko-letet-iz-rossii,Сколько лететь из России в Аргентину и какие есть маршруты?,published,96,120,24,53,low,EXPAND,content/knowledge-base/faq/skolko-letet-iz-rossii.md,word_count=96; type_threshold=120
kb:nuzhna-li-viza-cifrovomu-kochevniku,faq,/baza-znaniy/nuzhna-li-viza-cifrovomu-kochevniku,"Нужна ли отдельная виза цифровому кочевнику в Аргентине, если можно въехать по безвизу на 90 дней?",published,97,120,23,60,low,EXPAND,content/knowledge-base/faq/nuzhna-li-viza-cifrovomu-kochevniku.md,word_count=97; type_threshold=120
kb:bezopasno-li-odnoj-zhenshchine,faq,/baza-znaniy/bezopasno-li-odnoj-zhenshchine,Безопасно ли путешествовать по Аргентине одной женщине?,published,98,120,22,53,low,EXPAND,content/knowledge-base/faq/bezopasno-li-odnoj-zhenshchine.md,word_count=98; type_threshold=120
kb:parque-nacional-chaco,national_park,/baza-znaniy/parque-nacional-chaco,Национальный парк Чако,published,478,500,22,99,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-chaco.md,word_count=478; type_threshold=500
kb:pokupka-nedvizhimosti,guide,/baza-znaniy/pokupka-nedvizhimosti,Покупка недвижимости в Аргентине для иностранца,published,578,600,22,72,low,EXPAND,content/knowledge-base/zhile/pokupka-nedvizhimosti.md,word_count=578; type_threshold=600
kb:bezopasno-li-v-argentine,faq,/baza-znaniy/bezopasno-li-v-argentine,Безопасно ли путешествовать по Аргентине?,published,99,120,21,54,low,EXPAND,content/knowledge-base/faq/bezopasno-li-v-argentine.md,word_count=99; type_threshold=120
kb:interesnye-fakty,guide,/baza-znaniy/interesnye-fakty,Что удивляет в Аргентине: интересные факты,published,579,600,21,87,low,EXPAND,content/knowledge-base/kultura/interesnye-fakty.md,word_count=579; type_threshold=600
kb:kak-kupit-aviabilety-deshevle,faq,/baza-znaniy/kak-kupit-aviabilety-deshevle,Как купить внутренние авиабилеты по Аргентине дешевле?,published,99,120,21,61,low,EXPAND,content/knowledge-base/faq/kak-kupit-aviabilety-deshevle.md,word_count=99; type_threshold=120
kb:skam-s-falshivoj-policiej,faq,/baza-znaniy/skam-s-falshivoj-policiej,Что за мошенничество с «фальшивой полицией» в Аргентине?,published,101,120,19,54,low,EXPAND,content/knowledge-base/faq/skam-s-falshivoj-policiej.md,word_count=101; type_threshold=120
kb:viza-v-braziliyu-dlya-iguasu,faq,/baza-znaniy/viza-v-braziliyu-dlya-iguasu,"Нужна ли виза в Бразилию, чтобы посмотреть водопады Игуасу с бразильской стороны?",published,101,120,19,61,low,EXPAND,content/knowledge-base/faq/viza-v-braziliyu-dlya-iguasu.md,word_count=101; type_threshold=120
kb:argentina-10-dney,route,/baza-znaniy/argentina-10-dney,Маршрут по Аргентине на 10 дней,published,782,800,18,99,low,EXPAND,content/knowledge-base/marshruty/argentina-10-dney.md,word_count=782; type_threshold=800
kb:narodnye-svyatye,guide,/baza-znaniy/narodnye-svyatye,Народные святые Аргентины: Гаучито Хиль и Дифунта Корреа,published,582,600,18,84,low,EXPAND,content/knowledge-base/kultura/narodnye-svyatye.md,word_count=582; type_threshold=600
kb:kakie-rajony-ba-izbegat,faq,/baza-znaniy/kakie-rajony-ba-izbegat,Какие районы Буэнос-Айреса стоит избегать?,published,104,120,16,62,low,EXPAND,content/knowledge-base/faq/kakie-rajony-ba-izbegat.md,word_count=104; type_threshold=120
kb:kakoj-dohod-nuzhen-dlya-rantye,faq,/baza-znaniy/kakoj-dohod-nuzhen-dlya-rantye,Какой доход нужен для получения резиденции рантье в Аргентине?,published,104,120,16,55,low,EXPAND,content/knowledge-base/faq/kakoj-dohod-nuzhen-dlya-rantye.md,word_count=104; type_threshold=120
kb:villa-la-angostura,city,/baza-znaniy/villa-la-angostura,Вилья-Ла-Ангостура,published,484,500,16,99,low,EXPAND,content/knowledge-base/goroda/villa-la-angostura.md,word_count=484; type_threshold=500
kb:kak-platit-esli-karta-rf-ne-rabotaet,faq,/baza-znaniy/kak-platit-esli-karta-rf-ne-rabotaet,"Как платить в Аргентине, если карты российских банков не работают?",published,105,120,15,62,low,EXPAND,content/knowledge-base/faq/kak-platit-esli-karta-rf-ne-rabotaet.md,word_count=105; type_threshold=120
kb:kak-poluchit-grazhdanstvo-za-2-goda,faq,/baza-znaniy/kak-poluchit-grazhdanstvo-za-2-goda,"Правда ли, что гражданство Аргентины можно получить за 2 года?",published,106,120,14,62,low,EXPAND,content/knowledge-base/faq/kak-poluchit-grazhdanstvo-za-2-goda.md,word_count=106; type_threshold=120
kb:kordova,city,/baza-znaniy/kordova,Кордова,published,486,500,14,99,low,EXPAND,content/knowledge-base/goroda/kordova.md,word_count=486; type_threshold=500
kb:puerto-madryn,city,/baza-znaniy/puerto-madryn,Пуэрто-Мадрин,published,486,500,14,99,low,EXPAND,content/knowledge-base/goroda/puerto-madryn.md,word_count=486; type_threshold=500
kb:punta-tombo,attraction,/baza-znaniy/punta-tombo,Пунта-Томбо,published,486,500,14,99,low,EXPAND,content/knowledge-base/dostoprimechatelnosti/punta-tombo.md,word_count=486; type_threshold=500
kb:skolko-stoit-oformit-vnzh,faq,/baza-znaniy/skolko-stoit-oformit-vnzh,Сколько стоит оформление резиденции или визы цифрового кочевника в Аргентине?,published,107,120,13,62,low,EXPAND,content/knowledge-base/faq/skolko-stoit-oformit-vnzh.md,word_count=107; type_threshold=120
kb:catamarca,city,/baza-znaniy/catamarca,Катамарка,published,491,500,9,100,low,EXPAND,content/knowledge-base/goroda/catamarca.md,word_count=491; type_threshold=500
kb:nalogi-i-monotributo,guide,/baza-znaniy/nalogi-i-monotributo,Налоги и монотрибуто в Аргентине для релоканта,published,593,600,7,85,low,EXPAND,content/knowledge-base/dengi/nalogi-i-monotributo.md,word_count=593; type_threshold=600
kb:viza-cifrovogo-kochevnika-chto-daet,faq,/baza-znaniy/viza-cifrovogo-kochevnika-chto-daet,Что даёт виза цифрового кочевника в Аргентине и ведёт ли она к ПМЖ?,published,113,120,7,64,low,EXPAND,content/knowledge-base/faq/viza-cifrovogo-kochevnika-chto-daet.md,word_count=113; type_threshold=120
blog:patagonia-ветер,blog,/blog/patagonia-ветер,Патагония: Ветреная погода — практический гид,published,393,400,7,67,low,EXPAND,src/data/blog.ts,word_count=393; type_threshold=400
kb:chto-takoe-dni-i-cuil,faq,/baza-znaniy/chto-takoe-dni-i-cuil,"Что такое DNI, CUIL и CUIT в Аргентине и зачем они нужны?",published,115,120,5,57,low,EXPAND,content/knowledge-base/faq/chto-takoe-dni-i-cuil.md,word_count=115; type_threshold=120
kb:mate,guide,/baza-znaniy/mate,Мате: национальный напиток и его этикет,published,595,600,5,100,low,EXPAND,content/knowledge-base/kultura/mate.md,word_count=595; type_threshold=600
kb:skolko-deneg-brat-na-poezdku,faq,/baza-znaniy/skolko-deneg-brat-na-poezdku,Сколько денег нужно брать на поездку в Аргентину?,published,115,120,5,64,low,EXPAND,content/knowledge-base/faq/skolko-deneg-brat-na-poezdku.md,word_count=115; type_threshold=120
kb:alersesy-skrytye-ozyora,author_tip,/baza-znaniy/alersesy-skrytye-ozyora,"Лос-Алерсес: рыбалка и каяк на тихих озёрах, которые пропускают ради одного дерева",published,147,150,3,85,low,EXPAND,content/knowledge-base/lichnyy-opyt/alersesy-skrytye-ozyora.md,word_count=147; type_threshold=150
kb:san-miguel-de-tucuman,city,/baza-znaniy/san-miguel-de-tucuman,Сан-Мигель-де-Тукуман,published,497,500,3,100,low,EXPAND,content/knowledge-base/goroda/san-miguel-de-tucuman.md,word_count=497; type_threshold=500
